-571.533203, -954.833984, 1009.765625
-554.443359, -758.544922, 768.554688
-,-,-
-79.833984, -447.998047, 539.550781
-16.357422, -392.333984, 529.296875
92.773438, -307.861328, 513.671875
192.871094, -307.373047, 568.359375
173.828125, -411.865234, 836.914062
-141.845703, -760.498047, 1049.804688
-469.970703, -939.208984, 916.015625
-718.505859, -942.138672, 861.328125
-977.294922, -997.802734, 793.945312
-1183.349609, -1007.568359, 780.761719
-1152.587891, -817.138672, 844.726562
-1118.408203, -640.380859, 968.750000
-942.138672, -436.279297, 976.562500
-931.396484, -385.498047, 929.687500
-926.025391, -395.263672, 843.750000
-739.501953, -288.818359, 850.097656
-605.224609, -287.841797, 665.039062
-465.087891, -272.216797, 564.941406
-221.435547, -171.630859, 467.773438
-124.267578, -227.294922, 373.046875
43.457031, -199.951172, 365.722656
238.281250, -165.771484, 277.832031
180.175781, -302.001953, 329.589844
235.351562, -389.404297, 281.738281
291.015625, -442.138672, 346.191406
373.046875, -413.818359, 525.390625
457.031250, -494.873047, 486.328125
463.378906, -473.388672, 821.289062
450.683594, -712.646484, 752.929688
529.785156, -645.263672, 828.613281
310.058594, -745.849609, 906.250000
41.992188, -1109.619141, 836.914062
-305.419922, -1256.591797, 1066.406250
-456.298828, -1076.904297, 1159.179688
-619.384766, -1052.001953, 1173.339844
-504.638672, -771.240234, 1058.593750
-287.353516, -538.818359, 929.687500
-,-,-
15.625000, -726.318359, 668.457031
58.593750, -683.349609, 628.417969
96.191406, -584.716797, 603.515625
264.160156, -469.482422, 575.683594
454.101562, -294.677734, 469.726562
388.183594, -449.951172, 646.484375
64.941406, -756.591797, 791.015625
-29.541016, -1002.685547, 750.000000
-218.994141, -1187.255859, 1051.757812
-578.857422, -1231.689453, 939.453125
-817.626953, -1296.630859, 1051.269531
-850.341797, -1131.591797, 979.980469
-877.197266, -952.880859, 870.605469
-674.072266, -620.849609, 768.554688
-720.947266, -591.552734, 730.468750
-851.806641, -573.974609, 654.785156
-777.099609, -461.669922, 648.925781
-764.892578, -474.365234, 557.617188
-670.166016, -406.005859, 461.914062
-340.576172, -246.826172, 433.593750
-219.482422, -334.716797, 383.789062
-33.447266, -233.154297, 392.578125
229.003906, -266.357422, 323.242188
201.660156, -300.537109, 367.675781
295.898438, -381.591797, 237.792969
304.687500, -328.857422, 356.445312
356.445312, -407.958984, 518.554688
647.460938, -441.162109, 639.648438
589.355469, -663.818359, 862.304688
748.046875, -883.544922, 768.066406
849.121094, -713.623047, 781.250000
416.015625, -1230.224609, 830.566406
153.320312, -1101.318359, 728.515625
-634.033203, -1475.830078, 924.804688
-953.369141, -1284.423828, 791.992188
-751.220703, -1078.857422, 950.195312
-,-,-
235.839844, -801.513672, 374.023438
275.878906, -771.240234, 462.890625
314.941406, -644.287109, 441.406250
473.632812, -481.201172, 372.558594
793.457031, -300.537109, 342.773438
944.335938, -403.076172, 497.070312
563.476562, -831.787109, 773.437500
-108.642578, -1363.037109, 677.734375
-626.708984, -1461.669922, 687.500000
-1381.591797, -1900.146484, 986.816406
-1365.966797, -1515.380859, 697.753906
-1439.208984, -1225.341797, 1027.832031
-1173.583984, -402.099609, 758.300781
-1018.798828, -265.380859, 671.875000
-932.373047, -200.927734, 632.324219
-653.564453, -55.419922, 520.996094
-445.068359, -131.591797, 551.757812
-17.333984, -5.615234, 425.781250
68.847656, -153.076172, 378.906250
399.414062, -130.615234, 396.484375
417.968750, -129.638672, 229.492188
464.843750, -551.513672, 308.105469
739.257812, -330.810547, 390.136719
677.734375, -614.501953, 206.054688
926.269531, -565.185547, 289.062500
788.574219, -799.072266, 443.359375
852.539062, -890.380859, 248.046875
552.246094, -930.419922, 208.007812
363.281250, -1191.162109, 187.500000
303.710938, -1223.388672, 291.992188
36.621094, -1385.498047, 515.625000
-508.056641, -1591.552734, 614.257812
-701.416016, -1226.318359, 590.332031
-1019.775391, -1292.236328, 508.789062
-,-,-
-161.376953, -878.662109, 304.199219
-80.322266, -877.685547, 261.230469
-190.673828, -1167.236328, 259.277344
-206.298828, -1246.826172, 557.617188
-432.861328, -1234.619141, 476.074219
-840.576172, -1422.607422, 554.687500
-1008.544922, -1108.642578, 365.234375
-1096.923828, -1209.716797, 633.789062
-1049.560547, -906.982422, 708.984375
-1135.009766, -759.521484, 580.078125
-942.138672, -454.833984, 562.011719
-836.669922, -307.861328, 448.242188
-774.169922, -350.341797, 357.421875
-442.138672, -204.833984, 420.898438
-318.115234, -316.162109, 352.539062
-76.904297, -265.380859, 375.976562
133.789062, -225.341797, 263.671875
285.156250, -361.083984, 347.167969
348.632812, -375.732422, 272.460938
331.542969, -545.166016, 169.433594
452.636719, -552.490234, 471.679688
689.941406, -517.333984, 196.777344
404.296875, -664.794922, 325.683594
783.203125, -749.755859, 427.734375
625.976562, -668.701172, 287.109375
343.261719, -1019.287109, 496.093750
701.660156, -957.763672, 378.906250
445.312500, -1138.427734, 635.742188
